Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method
ORD01520,2025-07-19,CUST0161,South,Electronics,Keyboard,4,1321.93,0.09,4811.83,2349.34,2462.49,Credit Card
ORD01521,2024-04-19,CUST0380,East,Furniture,Bookshelf,7,939.38,0.0,6575.66,5102.03,1473.63,UPI
ORD01522,2025-04-15,CUST0301,South,Electronics,Keyboard,4,1203.99,0.23,3708.29,2192.08,1516.21,Debit Card
ORD01523,2025-06-10,CUST0432,North,Electronics,Laptop,2,1139.59,0.03,2210.8,1643.55,567.25,Credit Card
ORD01524,2025-11-21,CUST0246,South,Electronics,Headphones,4,196.71,0.2,629.47,360.39,269.08,Net Banking
ORD01525,2024-10-07,CUST0292,South,Electronics,Headphones,2,829.24,0.19,1343.37,763.94,579.43,Debit Card
ORD01526,2024-07-14,CUST0262,South,Office Supplies,Stapler,1,466.36,0.15,396.41,184.35,212.06,Credit Card
ORD01527,2025-09-15,CUST0055,North,Office Supplies,Stapler,8,1073.84,0.21,6786.67,4155.76,2630.91,UPI
ORD01528,2024-05-28,CUST0185,North,Electronics,Laptop,2,519.73,0.12,914.72,513.08,401.64,UPI
ORD01529,2025-05-06,CUST0439,Central,Furniture,Desk,6,88.81,0.03,516.87,294.77,222.1,Debit Card
ORD01530,2025-02-16,CUST0434,West,Accessories,Webcam,7,1091.83,0.09,6954.96,3219.26,3735.7,Debit Card
ORD01531,2024-12-16,CUST0069,East,Furniture,Chair,3,181.28,0.06,511.21,390.1,121.11,Debit Card
ORD01532,2025-02-27,CUST0157,Central,Furniture,Bookshelf,4,515.96,0.22,1609.8,1020.52,589.28,Credit Card
ORD01533,2025-08-09,CUST0402,South,Furniture,Chair,8,729.72,0.2,4670.21,3342.09,1328.12,Credit Card
ORD01534,2024-04-16,CUST0379,South,Electronics,Monitor,6,991.22,0.1,5352.59,3975.72,1376.87,UPI
ORD01535,2024-09-15,CUST0286,Central,Office Supplies,Notebook,4,1187.26,0.09,4321.63,2197.48,2124.15,UPI
ORD01536,2025-02-26,CUST0320,South,Furniture,Chair,5,1202.47,0.09,5471.24,2878.48,2592.76,Net Banking
ORD01537,2024-04-04,CUST0442,Central,Electronics,Keyboard,7,836.63,0.07,5446.46,2575.18,2871.28,Debit Card
ORD01538,2024-01-18,CUST0136,South,Furniture,Bookshelf,2,738.64,0.09,1344.32,801.79,542.53,Net Banking
ORD01539,2025-04-04,CUST0294,West,Furniture,Bookshelf,8,1329.33,0.08,9783.87,5707.79,4076.08,Credit Card
ORD01540,2024-07-09,CUST0235,South,Electronics,Monitor,1,201.61,0.21,159.27,99.8,59.47,UPI
ORD01541,2024-11-08,CUST0330,East,Office Supplies,Stapler,7,799.07,0.17,4642.6,2554.2,2088.4,Debit Card
ORD01542,2025-08-15,CUST0266,East,Office Supplies,Notebook,2,1147.92,0.11,2043.3,958.37,1084.93,Credit Card
ORD01543,2025-01-14,CUST0282,East,Accessories,Mouse,5,1339.87,0.23,5158.5,2710.9,2447.6,Net Banking
ORD01544,2025-12-31,CUST0257,North,Electronics,Headphones,1,1038.41,0.01,1028.03,583.76,444.27,Credit Card
ORD01545,2024-09-15,CUST0354,North,Accessories,Laptop Stand,2,635.76,0.04,1220.66,598.79,621.87,Credit Card
ORD01546,2024-12-23,CUST0378,West,Accessories,Webcam,2,370.46,0.13,644.6,351.25,293.35,Credit Card
ORD01547,2024-11-27,CUST0152,South,Accessories,Mouse,7,681.44,0.18,3911.47,1997.3,1914.17,Net Banking
ORD01548,2025-05-05,CUST0283,Central,Office Supplies,Notebook,7,515.59,0.12,3176.03,2459.87,716.16,Net Banking
ORD01549,2025-09-01,CUST0397,West,Electronics,Keyboard,1,1477.01,0.14,1270.23,865.52,404.71,Net Banking
ORD01550,2025-10-18,CUST0156,South,Accessories,Webcam,8,575.36,0.15,3912.45,2933.14,979.31,Net Banking
ORD01551,2024-04-26,CUST0093,Central,Electronics,Keyboard,9,417.72,0.16,3157.96,1569.92,1588.04,Net Banking
ORD01552,2025-11-23,CUST0283,East,Electronics,Headphones,3,108.69,0.0,326.07,257.88,68.19,Debit Card
ORD01553,2025-12-25,CUST0469,South,Office Supplies,Notebook,6,212.36,0.12,1121.26,664.43,456.83,Credit Card
ORD01554,2025-12-23,CUST0305,North,Accessories,USB Hub,4,426.19,0.22,1329.71,986.23,343.48,Debit Card
ORD01555,2024-02-19,CUST0487,North,Accessories,USB Hub,4,1224.8,0.04,4703.23,2125.66,2577.57,Net Banking
ORD01556,2025-10-19,CUST0310,South,Electronics,Headphones,4,1136.62,0.15,3864.51,3004.87,859.64,Credit Card
ORD01557,2025-10-26,CUST0080,East,Furniture,Cabinet,7,185.46,0.14,1116.47,599.59,516.88,Credit Card
ORD01558,2025-06-29,CUST0304,East,Office Supplies,Printer Paper,1,781.19,0.2,624.95,492.2,132.75,Net Banking
ORD01559,2024-01-23,CUST0318,Central,Office Supplies,Stapler,5,82.87,0.04,397.78,232.48,165.3,Credit Card
ORD01560,2024-04-17,CUST0289,West,Office Supplies,Notebook,4,1062.52,0.18,3485.07,1683.78,1801.29,Net Banking
ORD01561,2024-03-11,CUST0315,East,Office Supplies,Pen Set,9,1230.95,0.0,11078.55,8831.81,2246.74,Credit Card
ORD01562,2024-12-15,CUST0424,Central,Accessories,Laptop Stand,2,216.22,0.1,389.2,199.27,189.93,Net Banking
ORD01563,2024-03-10,CUST0379,West,Accessories,Webcam,3,257.37,0.18,633.13,440.53,192.6,Net Banking
ORD01564,2025-11-01,CUST0500,West,Furniture,Cabinet,8,1228.35,0.06,9237.19,5265.24,3971.95,Credit Card
ORD01565,2025-08-19,CUST0269,Central,Office Supplies,Pen Set,4,991.95,0.11,3531.34,2565.41,965.93,UPI
ORD01566,2024-02-27,CUST0030,South,Office Supplies,Printer Paper,8,1405.21,0.04,10792.01,5015.62,5776.39,Debit Card
ORD01567,2025-06-02,CUST0197,North,Electronics,Monitor,2,1380.91,0.13,2402.78,1165.4,1237.38,Debit Card
ORD01568,2024-11-30,CUST0335,North,Accessories,Webcam,9,164.6,0.15,1259.19,758.21,500.98,Net Banking
ORD01569,2025-09-24,CUST0319,Central,Office Supplies,Stapler,8,946.57,0.01,7496.83,5918.46,1578.37,Debit Card
ORD01570,2024-03-10,CUST0318,North,Furniture,Cabinet,2,197.6,0.13,343.82,197.65,146.17,Credit Card
ORD01571,2024-05-31,CUST0347,West,Furniture,Desk,9,1067.03,0.12,8450.88,5532.06,2918.82,Net Banking
ORD01572,2025-07-23,CUST0488,West,Accessories,USB Hub,2,1058.21,0.18,1735.46,1056.97,678.49,Credit Card
ORD01573,2024-07-04,CUST0169,West,Furniture,Bookshelf,1,1331.94,0.07,1238.7,617.44,621.26,Net Banking
ORD01574,2024-10-15,CUST0340,West,Furniture,Desk,4,20.23,0.18,66.35,32.44,33.91,Credit Card
ORD01575,2024-06-01,CUST0311,North,Accessories,Webcam,2,907.56,0.09,1651.76,1000.01,651.75,Credit Card
ORD01576,2025-04-03,CUST0024,East,Office Supplies,Notebook,3,731.32,0.14,1886.81,1389.18,497.63,Debit Card
ORD01577,2025-01-10,CUST0158,West,Office Supplies,Notebook,7,1436.83,0.25,7543.36,5323.16,2220.2,Credit Card
ORD01578,2024-08-16,CUST0048,West,Furniture,Desk,5,1381.01,0.23,5316.89,4233.38,1083.51,UPI
ORD01579,2025-01-31,CUST0426,North,Furniture,Chair,6,361.79,0.02,2127.33,1686.54,440.79,Debit Card
ORD01580,2025-11-02,CUST0408,Central,Office Supplies,Pen Set,8,898.55,0.13,6253.91,4441.42,1812.49,Debit Card
ORD01581,2024-12-31,CUST0282,West,Accessories,USB Hub,5,1192.49,0.1,5366.2,2590.27,2775.93,Net Banking
ORD01582,2024-12-26,CUST0424,East,Furniture,Bookshelf,1,406.71,0.19,329.44,190.92,138.52,Credit Card
ORD01583,2025-10-17,CUST0110,East,Electronics,Monitor,8,1088.34,0.25,6530.04,3239.22,3290.82,Credit Card
ORD01584,2024-12-17,CUST0287,South,Accessories,Webcam,3,1272.6,0.17,3168.77,2484.02,684.75,Net Banking
ORD01585,2024-07-10,CUST0213,West,Furniture,Bookshelf,5,1273.79,0.08,5859.43,3039.14,2820.29,UPI
ORD01586,2025-03-25,CUST0095,North,Furniture,Cabinet,8,401.46,0.19,2601.46,1257.14,1344.32,Net Banking
ORD01587,2025-10-30,CUST0085,North,Electronics,Keyboard,1,1293.69,0.11,1151.38,887.67,263.71,Net Banking
ORD01588,2024-12-06,CUST0061,West,Electronics,Laptop,7,25.54,0.13,155.54,75.83,79.71,UPI
ORD01589,2025-10-06,CUST0395,Central,Office Supplies,Printer Paper,3,279.33,0.19,678.77,530.38,148.39,UPI
ORD01590,2024-11-15,CUST0231,South,Accessories,Laptop Stand,2,75.92,0.24,115.4,52.12,63.28,Debit Card
ORD01591,2025-12-05,CUST0399,South,Accessories,Webcam,9,820.64,0.22,5760.89,3963.46,1797.43,UPI
ORD01592,2025-08-29,CUST0499,Central,Office Supplies,Pen Set,9,208.48,0.23,1444.77,916.05,528.72,UPI
ORD01593,2024-01-01,CUST0235,North,Accessories,Mouse,6,1235.29,0.06,6967.04,5266.83,1700.21,Net Banking
ORD01594,2025-09-30,CUST0373,Central,Accessories,USB Hub,2,124.81,0.1,224.66,146.46,78.2,Net Banking
ORD01595,2025-04-03,CUST0342,East,Accessories,USB Hub,6,109.46,0.19,531.98,344.62,187.36,Debit Card
ORD01596,2024-06-03,CUST0486,East,Accessories,USB Hub,1,521.25,0.19,422.21,270.37,151.84,Net Banking
ORD01597,2025-06-27,CUST0373,East,Accessories,Laptop Stand,3,1133.61,0.05,3230.79,1676.38,1554.41,UPI
ORD01598,2024-09-05,CUST0074,Central,Electronics,Monitor,3,923.41,0.18,2271.59,1812.01,459.58,UPI
ORD01599,2025-04-01,CUST0302,East,Accessories,USB Hub,8,508.13,0.16,3414.63,2441.28,973.35,Net Banking
ORD01600,2025-03-28,CUST0419,South,Electronics,Laptop,4,203.34,0.14,699.49,547.91,151.58,UPI
ORD01601,2024-07-28,CUST0376,North,Accessories,Mouse,3,1397.23,0.11,3730.6,2111.47,1619.13,Debit Card
ORD01602,2024-09-24,CUST0116,South,Office Supplies,Printer Paper,6,240.66,0.24,1097.41,649.13,448.28,Net Banking
ORD01603,2025-01-16,CUST0434,South,Furniture,Desk,8,67.92,0.15,461.86,297.36,164.5,UPI
ORD01604,2024-02-14,CUST0265,East,Electronics,Laptop,3,123.12,0.11,328.73,176.99,151.74,Credit Card
ORD01605,2025-01-29,CUST0202,North,Accessories,Webcam,7,1115.97,0.22,6093.2,3478.28,2614.92,Net Banking
ORD01606,2025-08-13,CUST0444,South,Office Supplies,Printer Paper,5,195.64,0.01,968.42,474.05,494.37,Net Banking
ORD01607,2025-07-19,CUST0175,West,Furniture,Chair,1,667.67,0.24,507.43,397.8,109.63,UPI
ORD01608,2025-08-06,CUST0219,South,Electronics,Monitor,7,1345.46,0.06,8853.13,5054.23,3798.9,Debit Card
ORD01609,2025-09-06,CUST0344,South,Furniture,Chair,4,536.51,0.11,1909.98,1257.22,652.76,UPI
ORD01610,2024-01-22,CUST0068,North,Office Supplies,Pen Set,5,876.47,0.05,4163.23,3032.81,1130.42,Debit Card
ORD01611,2024-06-04,CUST0394,Central,Electronics,Monitor,8,1320.55,0.21,8345.88,4426.79,3919.09,Credit Card
ORD01612,2025-07-23,CUST0149,Central,Furniture,Chair,3,169.31,0.15,431.74,262.61,169.13,Credit Card
ORD01613,2024-06-08,CUST0070,North,Accessories,USB Hub,5,251.24,0.24,954.71,689.83,264.88,Net Banking
ORD01614,2025-12-19,CUST0194,South,Electronics,Laptop,7,224.28,0.17,1303.07,858.26,444.81,Debit Card
ORD01615,2024-03-01,CUST0164,Central,Furniture,Chair,6,616.49,0.24,2811.19,1507.59,1303.6,Net Banking
ORD01616,2024-02-07,CUST0359,North,Office Supplies,Pen Set,6,1134.76,0.14,5855.36,3377.39,2477.97,Debit Card
ORD01617,2025-01-17,CUST0388,Central,Office Supplies,Stapler,3,600.1,0.13,1566.26,1148.63,417.63,Debit Card
ORD01618,2024-05-08,CUST0029,North,Electronics,Monitor,3,913.69,0.11,2439.55,1800.59,638.96,UPI
ORD01619,2025-11-19,CUST0022,North,Furniture,Cabinet,9,662.0,0.15,5064.3,2692.63,2371.67,Credit Card
ORD01620,2025-10-01,CUST0045,South,Electronics,Headphones,4,685.53,0.2,2193.7,1111.25,1082.45,UPI
ORD01621,2024-03-21,CUST0247,Central,Electronics,Headphones,8,1192.9,0.03,9256.9,6636.64,2620.26,Credit Card
ORD01622,2025-05-29,CUST0307,East,Furniture,Chair,3,364.24,0.15,928.81,583.43,345.38,Net Banking
ORD01623,2024-02-07,CUST0190,North,Furniture,Desk,2,27.36,0.17,45.42,29.18,16.24,Debit Card
ORD01624,2024-11-11,CUST0497,North,Accessories,Webcam,1,738.17,0.2,590.54,366.09,224.45,Credit Card
ORD01625,2025-03-13,CUST0345,Central,Furniture,Chair,9,930.1,0.24,6361.88,3110.7,3251.18,UPI
ORD01626,2024-10-18,CUST0074,West,Office Supplies,Pen Set,4,1162.28,0.22,3626.31,2055.39,1570.92,Net Banking
ORD01627,2024-05-08,CUST0423,North,Electronics,Monitor,9,217.43,0.22,1526.36,959.7,566.66,UPI
ORD01628,2025-10-31,CUST0224,North,Electronics,Headphones,9,982.87,0.05,8403.54,4883.83,3519.71,Net Banking
ORD01629,2025-01-30,CUST0209,Central,Office Supplies,Printer Paper,6,850.44,0.13,4439.3,3277.13,1162.17,UPI
ORD01630,2024-11-16,CUST0010,South,Furniture,Chair,3,167.65,0.19,407.39,236.28,171.11,UPI
ORD01631,2024-04-04,CUST0244,East,Office Supplies,Printer Paper,1,196.49,0.23,151.3,72.2,79.1,Debit Card
ORD01632,2025-01-02,CUST0051,South,Office Supplies,Pen Set,1,1227.02,0.15,1042.97,814.29,228.68,UPI
ORD01633,2024-07-10,CUST0202,North,Accessories,USB Hub,4,975.65,0.25,2926.95,1536.25,1390.7,Debit Card
ORD01634,2024-04-05,CUST0234,South,Office Supplies,Printer Paper,3,1334.09,0.1,3602.04,2408.53,1193.51,UPI
ORD01635,2025-03-28,CUST0152,East,Electronics,Headphones,1,754.26,0.11,671.29,526.31,144.98,Net Banking
ORD01636,2024-02-10,CUST0352,West,Office Supplies,Printer Paper,6,1367.41,0.07,7630.15,4782.51,2847.64,Credit Card
ORD01637,2024-05-05,CUST0357,Central,Electronics,Laptop,8,1233.83,0.22,7699.1,5774.48,1924.62,UPI
ORD01638,2025-02-08,CUST0002,West,Electronics,Keyboard,5,1362.32,0.22,5313.05,4187.4,1125.65,Net Banking
ORD01639,2024-12-08,CUST0097,West,Electronics,Monitor,3,186.66,0.23,431.18,223.4,207.78,UPI
ORD01640,2024-03-03,CUST0248,South,Furniture,Chair,6,1435.71,0.09,7838.98,3817.2,4021.78,UPI
ORD01641,2024-09-11,CUST0059,South,Accessories,USB Hub,9,538.0,0.21,3825.18,2987.0,838.18,Net Banking
ORD01642,2024-04-06,CUST0147,North,Electronics,Laptop,5,115.07,0.05,546.58,371.48,175.1,Debit Card
ORD01643,2024-05-17,CUST0105,South,Electronics,Monitor,7,755.13,0.1,4757.32,2945.43,1811.89,Debit Card
ORD01644,2024-01-15,CUST0226,North,Furniture,Bookshelf,9,392.97,0.08,3253.79,1552.83,1700.96,Credit Card
ORD01645,2025-03-27,CUST0369,North,Electronics,Laptop,8,1432.6,0.21,9054.03,7089.42,1964.61,UPI
ORD01646,2024-02-08,CUST0162,South,Office Supplies,Printer Paper,4,1077.74,0.13,3750.54,2870.3,880.24,Credit Card
ORD01647,2025-06-23,CUST0356,West,Office Supplies,Pen Set,6,836.21,0.11,4465.36,2034.07,2431.29,Net Banking
ORD01648,2025-04-04,CUST0425,Central,Accessories,Laptop Stand,1,1030.46,0.24,783.15,534.27,248.88,Net Banking
ORD01649,2024-11-12,CUST0209,East,Electronics,Keyboard,8,251.27,0.13,1748.84,928.02,820.82,UPI
ORD01650,2025-07-07,CUST0069,East,Furniture,Desk,2,819.98,0.05,1557.96,802.98,754.98,UPI
ORD01651,2024-05-05,CUST0063,West,Office Supplies,Stapler,5,201.73,0.14,867.44,472.35,395.09,Debit Card
ORD01652,2025-10-19,CUST0125,Central,Furniture,Desk,3,21.95,0.21,52.02,36.43,15.59,Credit Card
ORD01653,2024-01-10,CUST0165,West,Furniture,Desk,5,242.66,0.12,1067.7,734.22,333.48,Credit Card
ORD01654,2025-12-29,CUST0431,West,Office Supplies,Stapler,8,1479.24,0.01,11715.58,8907.19,2808.39,Net Banking
ORD01655,2025-01-12,CUST0388,Central,Furniture,Bookshelf,8,1469.44,0.08,10815.08,5870.75,4944.33,Credit Card
ORD01656,2025-09-22,CUST0440,South,Office Supplies,Stapler,9,29.01,0.13,227.15,181.59,45.56,Net Banking
ORD01657,2025-08-30,CUST0315,West,Furniture,Chair,4,1176.95,0.0,4707.8,3464.48,1243.32,Net Banking
ORD01658,2025-08-25,CUST0133,East,Office Supplies,Printer Paper,1,713.5,0.11,635.01,349.96,285.05,Net Banking
ORD01659,2024-01-01,CUST0211,West,Electronics,Keyboard,6,1176.56,0.11,6282.83,4135.18,2147.65,Net Banking
ORD01660,2025-07-06,CUST0147,West,Accessories,Laptop Stand,7,1064.14,0.17,6182.65,3414.78,2767.87,Credit Card
ORD01661,2025-06-17,CUST0402,South,Office Supplies,Notebook,6,422.68,0.02,2485.36,1840.53,644.83,Net Banking
ORD01662,2025-03-16,CUST0253,Central,Office Supplies,Pen Set,3,333.06,0.1,899.26,424.85,474.41,Debit Card
ORD01663,2025-07-20,CUST0276,South,Accessories,USB Hub,8,326.49,0.08,2402.97,1194.24,1208.73,Credit Card
ORD01664,2025-05-01,CUST0204,Central,Office Supplies,Pen Set,9,822.3,0.19,5994.57,4460.12,1534.45,UPI
ORD01665,2025-11-08,CUST0301,East,Office Supplies,Printer Paper,6,1406.77,0.06,7934.18,4870.6,3063.58,Debit Card
ORD01666,2025-10-12,CUST0078,Central,Furniture,Cabinet,3,1484.56,0.04,4275.53,2696.66,1578.87,Net Banking
ORD01667,2024-04-20,CUST0334,East,Accessories,Webcam,5,649.46,0.15,2760.2,1294.78,1465.42,UPI
ORD01668,2024-12-15,CUST0405,North,Electronics,Laptop,4,43.93,0.15,149.36,67.87,81.49,Net Banking
ORD01669,2024-03-25,CUST0173,Central,Office Supplies,Notebook,9,512.95,0.14,3970.23,2347.55,1622.68,Net Banking
ORD01670,2024-12-15,CUST0282,Central,Accessories,USB Hub,4,152.09,0.02,596.19,357.21,238.98,Credit Card
ORD01671,2025-12-13,CUST0405,East,Furniture,Desk,5,1026.21,0.16,4310.08,3238.58,1071.5,UPI
ORD01672,2025-01-15,CUST0011,East,Electronics,Laptop,4,927.42,0.13,3227.42,2223.81,1003.61,Debit Card
ORD01673,2025-10-29,CUST0398,West,Accessories,USB Hub,2,586.1,0.1,1054.98,723.14,331.84,Debit Card
ORD01674,2025-11-27,CUST0443,North,Electronics,Monitor,6,108.1,0.15,551.31,273.21,278.1,Net Banking
ORD01675,2024-06-03,CUST0275,South,Electronics,Headphones,8,200.19,0.15,1361.29,776.9,584.39,Credit Card
ORD01676,2024-06-30,CUST0259,East,Electronics,Keyboard,5,146.49,0.1,659.21,490.9,168.31,Net Banking
ORD01677,2025-08-06,CUST0179,South,Office Supplies,Notebook,8,1032.89,0.13,7188.91,4913.22,2275.69,UPI
ORD01678,2024-02-17,CUST0080,West,Office Supplies,Notebook,2,131.48,0.01,260.33,180.52,79.81,Credit Card
ORD01679,2024-02-11,CUST0009,East,Furniture,Cabinet,3,724.32,0.12,1912.2,1120.45,791.75,Credit Card
ORD01680,2024-05-10,CUST0216,North,Furniture,Desk,1,1404.99,0.19,1138.04,572.66,565.38,Net Banking
ORD01681,2025-02-11,CUST0457,West,Accessories,Webcam,1,980.88,0.02,961.26,478.11,483.15,Net Banking
ORD01682,2024-09-02,CUST0073,North,Furniture,Chair,9,1412.14,0.05,12073.8,6742.26,5331.54,Credit Card
ORD01683,2025-01-31,CUST0084,West,Electronics,Laptop,5,1112.52,0.12,4895.09,2252.23,2642.86,UPI
ORD01684,2024-08-18,CUST0405,North,Electronics,Headphones,5,338.69,0.18,1388.63,1018.88,369.75,Credit Card
ORD01685,2024-03-17,CUST0277,South,Office Supplies,Printer Paper,2,423.78,0.04,813.66,380.97,432.69,Debit Card
ORD01686,2024-06-09,CUST0308,South,Electronics,Laptop,8,882.77,0.02,6920.92,3229.92,3691.0,UPI
ORD01687,2025-06-29,CUST0371,East,Accessories,Laptop Stand,3,1387.84,0.13,3622.26,1943.6,1678.66,Debit Card
ORD01688,2025-12-01,CUST0043,North,Electronics,Keyboard,8,663.93,0.13,4620.95,3586.43,1034.52,Credit Card
ORD01689,2024-10-20,CUST0441,Central,Electronics,Monitor,8,172.47,0.02,1352.16,653.09,699.07,Net Banking
ORD01690,2025-02-08,CUST0245,South,Accessories,Webcam,2,1134.74,0.07,2110.62,1513.65,596.97,Debit Card
ORD01691,2024-08-26,CUST0465,West,Furniture,Desk,3,1126.71,0.1,3042.12,1593.0,1449.12,Debit Card
ORD01692,2024-09-05,CUST0009,South,Furniture,Cabinet,6,1132.39,0.05,6454.62,4523.21,1931.41,Net Banking
ORD01693,2025-06-11,CUST0075,South,Accessories,Mouse,4,597.45,0.07,2222.51,1570.25,652.26,Net Banking
ORD01694,2025-12-31,CUST0059,West,Office Supplies,Notebook,2,1192.11,0.19,1931.22,1191.01,740.21,Debit Card
ORD01695,2024-08-08,CUST0362,North,Electronics,Headphones,6,488.46,0.16,2461.84,1484.03,977.81,UPI
ORD01696,2025-07-06,CUST0069,West,Accessories,USB Hub,1,797.09,0.02,781.15,580.43,200.72,Net Banking
ORD01697,2025-11-20,CUST0145,West,Electronics,Headphones,9,1053.38,0.23,7299.92,5358.2,1941.72,Debit Card
ORD01698,2024-04-14,CUST0275,South,Office Supplies,Printer Paper,8,342.34,0.08,2519.62,1688.08,831.54,Net Banking
ORD01699,2024-09-19,CUST0006,Central,Electronics,Keyboard,2,1106.54,0.24,1681.94,806.01,875.93,Credit Card
ORD01700,2025-11-16,CUST0455,West,Accessories,Webcam,1,1344.17,0.06,1263.52,608.96,654.56,Credit Card
ORD01701,2024-08-15,CUST0145,Central,Electronics,Keyboard,9,222.86,0.04,1925.51,903.15,1022.36,Net Banking
ORD01702,2024-06-13,CUST0221,Central,Furniture,Chair,8,780.78,0.09,5684.08,4010.51,1673.57,Credit Card
ORD01703,2025-10-18,CUST0127,South,Office Supplies,Pen Set,4,827.64,0.16,2780.87,2161.67,619.2,UPI
ORD01704,2025-04-21,CUST0498,South,Office Supplies,Stapler,1,924.73,0.04,887.74,516.36,371.38,Debit Card
ORD01705,2024-09-02,CUST0303,Central,Office Supplies,Printer Paper,5,928.89,0.05,4412.23,2209.53,2202.7,Net Banking
ORD01706,2025-03-22,CUST0270,East,Accessories,USB Hub,4,47.11,0.1,169.6,117.36,52.24,UPI
ORD01707,2025-03-28,CUST0263,North,Office Supplies,Printer Paper,2,453.23,0.04,870.2,632.68,237.52,Credit Card
ORD01708,2024-04-06,CUST0488,North,Furniture,Bookshelf,6,1239.22,0.12,6543.08,4487.96,2055.12,Credit Card
ORD01709,2024-01-29,CUST0102,East,Accessories,Webcam,5,1152.3,0.04,5531.04,3636.49,1894.55,Debit Card
ORD01710,2025-11-06,CUST0465,Central,Furniture,Bookshelf,6,1130.52,0.15,5765.65,2797.52,2968.13,Credit Card
ORD01711,2024-01-06,CUST0379,South,Electronics,Keyboard,4,284.34,0.25,853.02,496.16,356.86,Debit Card
ORD01712,2025-02-02,CUST0172,South,Electronics,Headphones,7,335.98,0.07,2187.23,1638.43,548.8,Debit Card
ORD01713,2025-09-12,CUST0467,Central,Electronics,Monitor,4,575.74,0.03,2233.87,1280.83,953.04,UPI
ORD01714,2025-11-21,CUST0060,South,Electronics,Headphones,4,991.8,0.23,3054.74,1802.93,1251.81,Credit Card
ORD01715,2024-04-22,CUST0245,North,Furniture,Bookshelf,3,693.42,0.04,1997.05,1213.02,784.03,UPI
ORD01716,2025-06-02,CUST0092,North,Accessories,Mouse,2,815.66,0.12,1435.56,1049.17,386.39,UPI
ORD01717,2025-05-17,CUST0146,Central,Accessories,USB Hub,6,327.67,0.2,1572.82,1051.56,521.26,Net Banking
ORD01718,2024-05-15,CUST0277,Central,Office Supplies,Notebook,5,1176.05,0.03,5703.84,4269.83,1434.01,UPI
ORD01719,2024-04-06,CUST0161,South,Furniture,Desk,3,1246.34,0.11,3327.73,1569.45,1758.28,Net Banking
ORD01720,2025-05-12,CUST0336,West,Electronics,Headphones,5,942.42,0.17,3911.04,2508.07,1402.97,Net Banking
ORD01721,2024-05-06,CUST0202,North,Furniture,Chair,9,1196.2,0.24,8182.01,3887.77,4294.24,UPI
ORD01722,2024-11-06,CUST0412,West,Office Supplies,Printer Paper,8,228.43,0.02,1790.89,1157.96,632.93,UPI
ORD01723,2025-01-28,CUST0021,Central,Office Supplies,Printer Paper,4,750.82,0.22,2342.56,1781.64,560.92,UPI
ORD01724,2024-08-21,CUST0121,South,Furniture,Bookshelf,8,1364.74,0.07,10153.67,7765.52,2388.15,Net Banking
ORD01725,2025-05-10,CUST0010,North,Furniture,Cabinet,6,502.25,0.14,2591.61,1431.45,1160.16,Debit Card
ORD01726,2025-10-07,CUST0399,Central,Furniture,Chair,3,1261.49,0.09,3443.87,2191.19,1252.68,UPI
ORD01727,2024-02-13,CUST0308,East,Accessories,Mouse,6,1073.18,0.23,4958.09,2662.39,2295.7,Net Banking
ORD01728,2025-10-29,CUST0178,East,Electronics,Headphones,4,1205.03,0.11,4289.91,3157.88,1132.03,Net Banking
ORD01729,2025-01-15,CUST0486,West,Furniture,Cabinet,6,562.73,0.16,2836.16,1340.72,1495.44,Credit Card
ORD01730,2024-02-20,CUST0309,South,Furniture,Bookshelf,9,1028.88,0.05,8796.92,4298.79,4498.13,Net Banking
ORD01731,2025-06-16,CUST0108,West,Furniture,Desk,8,146.35,0.11,1042.01,778.69,263.32,Credit Card
ORD01732,2024-11-03,CUST0102,North,Office Supplies,Stapler,7,1065.91,0.24,5670.64,4324.42,1346.22,UPI
ORD01733,2024-01-02,CUST0119,East,Office Supplies,Pen Set,5,60.89,0.21,240.52,125.03,115.49,Debit Card
ORD01734,2025-02-01,CUST0496,West,Accessories,Mouse,7,371.68,0.13,2263.53,1752.37,511.16,Credit Card
ORD01735,2024-04-22,CUST0286,South,Electronics,Laptop,6,258.06,0.16,1300.62,609.16,691.46,UPI
ORD01736,2025-02-10,CUST0180,South,Accessories,Laptop Stand,7,158.02,0.23,851.73,485.82,365.91,Credit Card
ORD01737,2024-01-14,CUST0099,North,Electronics,Laptop,4,56.49,0.23,173.99,109.86,64.13,Net Banking
ORD01738,2025-02-19,CUST0137,South,Office Supplies,Notebook,2,249.86,0.01,494.72,394.02,100.7,UPI
ORD01739,2024-04-21,CUST0451,East,Office Supplies,Pen Set,4,565.64,0.0,2262.56,1563.89,698.67,Credit Card
ORD01740,2024-09-25,CUST0236,Central,Office Supplies,Printer Paper,8,1108.07,0.05,8421.33,6285.05,2136.28,Credit Card
ORD01741,2024-10-19,CUST0031,South,Accessories,Mouse,3,1441.11,0.07,4020.7,2156.22,1864.48,Debit Card
ORD01742,2025-07-09,CUST0082,South,Furniture,Bookshelf,7,1019.52,0.14,6137.51,2769.42,3368.09,Debit Card
ORD01743,2024-08-18,CUST0497,North,Furniture,Bookshelf,1,1026.02,0.07,954.2,588.22,365.98,UPI
ORD01744,2024-02-02,CUST0260,East,Office Supplies,Stapler,1,1134.13,0.09,1032.06,726.8,305.26,Net Banking
